Pos. [°2Th.],Iobs [cts],Icalc [cts],Iback [cts],Error [cts]
125.2441,956.2601,956.4471,956.4471,-0.187
125.2481,979.2749,956.4374,956.4375,22.8375
125.2521,981.6411,956.4278,956.4278,25.2133
125.2561,1020.118,956.4181,956.4181,63.6999
125.2601,966.5015,956.4084,956.4084,10.0931
125.2641,950.2414,956.3988,956.3988,-6.1574
125.2681,966.1677,956.3891,956.3891,9.7786
125.2721,962.8964,956.3795,956.3794,6.5169
125.2761,967.9136,956.3698,956.3698,11.5438
125.2801,976.3895,956.3601,956.3601,20.0294
125.2841,973.4013,956.3504,956.3504,17.0509
125.2881,997.7688,956.3408,956.3407,41.428
125.2921,958.4225,956.3311,956.3311,2.0914
125.2961,985.2626,956.3214,956.3214,28.9412
125.3001,1030.057,956.3117,956.3117,73.7453
125.3041,997.8211,956.3021,956.3021,41.519
125.3081,959.0789,956.2924,956.2924,2.7865
125.3121,945.0839,956.2827,956.2827,-11.1988
125.3161,961.6076,956.273,956.273,5.3346
125.3201,997.3929,956.2634,956.2634,41.1295
125.3241,990.8533,956.2537,956.2537,34.5996
125.3281,975.1964,956.244,956.244,18.9524
125.3321,932.5385,956.2343,956.2343,-23.6958
125.3361,991.7425,956.2247,956.2247,35.5178
125.3401,992.8446,956.215,956.215,36.6296
125.3441,1023.392,956.2053,956.2053,67.1867
125.3481,1001.6,956.1957,956.1957,45.4043
125.3521,940.3236,956.186,956.186,-15.8624
125.3561,1011.689,956.1763,956.1763,55.5127
125.3601,1052.655,956.1666,956.1666,96.4884
125.3641,959.5787,956.157,956.157,3.4217
125.3681,1002.222,956.1473,956.1473,46.0747
125.3721,1051.359,956.1376,956.1376,95.2214
125.3761,976.3152,956.1279,956.1279,20.1873
125.3801,937.1518,956.1183,956.1183,-18.9665
125.3841,945.3855,956.1086,956.1086,-10.7231
125.3881,1011.444,956.0989,956.0989,55.3451
125.3921,1021.608,956.0892,956.0893,65.5188
125.3961,994.0423,956.0796,956.0796,37.9627
125.4001,999.3643,956.0699,956.0699,43.2944
125.4041,980.4731,956.0602,956.0602,24.4129
125.4081,949.2971,956.0505,956.0506,-6.7534
125.4121,960.6917,956.0409,956.0409,4.6508
125.4161,967.1576,956.0313,956.0312,11.1263
125.4201,963.4983,956.0215,956.0215,7.4768
125.4241,1003.475,956.0119,956.0119,47.4631
125.4281,1008.471,956.0022,956.0022,52.4688
125.4321,982.6054,955.9926,955.9925,26.6128
125.4361,967.9103,955.9828,955.9829,11.9275
125.4401,985.03,955.9732,955.9732,29.0568
125.4441,999.2034,955.9635,955.9635,43.2399
125.4481,1052.82,955.9539,955.9538,96.8661
125.4521,974.1563,955.9442,955.9442,18.2121
125.4561,1001.185,955.9345,955.9345,45.2505
125.4601,1015.104,955.9248,955.9248,59.1792
125.4641,1011.863,955.9152,955.9152,55.9478
125.4681,977.797,955.9055,955.9055,21.8915
125.4721,1001.316,955.8958,955.8958,45.4202
125.4761,1033.695,955.8861,955.8861,77.8089
125.4801,992.0967,955.8765,955.8765,36.2202
125.4841,972.5587,955.8668,955.8668,16.6919
125.4881,995.5743,955.8571,955.8571,39.7172
125.4921,1006.188,955.8475,955.8474,50.3405
125.4961,980.29,955.8378,955.8378,24.4522
125.5001,968.0107,955.8281,955.8281,12.1826
125.5041,975.6725,955.8184,955.8184,19.8541
125.5081,971.1094,955.8088,955.8088,15.3006
125.5121,991.1514,955.7991,955.7991,35.3523
125.5161,945.8504,955.7894,955.7894,-9.939
125.5201,996.2605,955.7797,955.7797,40.4808
125.5241,1040.542,955.7701,955.7701,84.7719
125.5281,943.7032,955.7604,955.7604,-12.0572
125.5321,944.1835,955.7507,955.7507,-11.5672
125.5361,1054.135,955.741,955.741,98.394
125.5401,976.582,955.7314,955.7314,20.8506
125.5441,974.3728,955.7217,955.7217,18.6511
125.5481,1014.309,955.712,955.712,58.597
125.5521,1045.74,955.7023,955.7024,90.0377
125.5561,1044.708,955.6927,955.6927,89.0153
125.5601,1018.533,955.683,955.683,62.85
125.5641,986.3738,955.6733,955.6733,30.7005
125.5681,987.4367,955.6637,955.6637,31.773
125.5721,985.3402,955.654,955.654,29.6862
125.5761,1005.301,955.6443,955.6443,49.6567
125.5801,983.7701,955.6346,955.6346,28.1355
125.5841,974.5576,955.625,955.625,18.9326
125.5881,973.5843,955.6153,955.6153,17.969
125.5921,972.4031,955.6057,955.6056,16.7974
125.5961,995.0808,955.5959,955.596,39.4849
125.6001,966.71,955.5863,955.5863,11.1237
125.6041,919.6113,955.5766,955.5766,-35.9653
125.6081,929.7664,955.6599,955.5669,-25.8935
125.6121,978.9622,955.6617,955.5573,23.3005
125.6161,984.3783,955.6658,955.5476,28.7125
125.6201,980.921,955.6729,955.5379,25.2481
125.6241,939.0189,955.6837,955.5283,-16.6648
125.6281,956.6896,955.6995,955.5186,0.9901
125.6321,966.2443,955.7221,955.5089,10.5222
125.6361,1023.691,955.7541,955.4992,67.9369
125.6401,980.5173,955.7998,955.4896,24.7175
125.6441,1019.71,955.8653,955.4799,63.8447
125.6481,935.6347,955.9614,955.4702,-20.3267
125.6521,943.5076,956.1077,955.4605,-12.6001
125.6561,963.2704,956.3397,955.4509,6.9307
125.6601,1028.299,956.7347,955.4412,71.5643
125.6641,1001.242,957.5278,955.4315,43.7142
125.6681,1004.167,959.9968,955.4219,44.1702
125.6721,1013.293,968.8854,955.4122,44.4076
125.6761,1022.753,986.6409,955.4025,36.1121
125.6801,984.0055,988.2881,955.3928,-4.2826
125.6841,956.9182,970.3972,955.3832,-13.479
125.6881,983.1198,960.4553,955.3735,22.6645
125.6921,974.6294,955.3638,955.3638,19.2656
125.6961,993.0512,955.3541,955.3541,37.6971
125.7001,1035.141,955.3445,955.3445,79.7965
125.7041,1021.494,955.3348,955.3348,66.1592
125.7081,1027.657,955.3251,955.3251,72.3319
125.7121,1029.974,955.3154,955.3155,74.6586
125.7161,981.3201,955.3058,955.3058,26.0143
125.7201,970.8228,955.2961,955.2961,15.5267
125.7241,991.4258,955.2864,955.2864,36.1394
125.7281,1046.957,955.2768,955.2768,91.6802
125.7321,893.7713,955.2671,955.2671,-61.4958
125.7361,995.3494,955.2574,955.2574,40.092
125.7401,912.6655,955.2477,955.2478,-42.5822
125.7441,996.5124,955.2381,955.2381,41.2743
125.7481,912.8337,955.2284,955.2284,-42.3947
125.7521,961.4735,955.2188,955.2187,6.2547
125.7561,983.4817,955.209,955.2091,28.2727
125.7601,1019.534,955.1994,955.1994,64.3346
125.7641,1029.497,955.1897,955.1897,74.3073
125.7681,969.0407,955.1801,955.18,13.8606
125.7721,950.4723,955.1703,955.1704,-4.698
125.7761,1004.986,955.1607,955.1607,49.8253
125.7801,1025.623,955.151,955.151,70.472
125.7841,995.2927,955.1414,955.1414,40.1513
125.7881,989.4744,955.1317,955.1317,34.3427
125.7921,983.8688,955.122,955.122,28.7468
125.7961,954.6506,955.1124,955.1123,-0.4618
125.8001,964.6743,955.1027,955.1027,9.5716
125.8041,985.0879,955.093,955.093,29.9949
125.8081,965.8419,955.0833,955.0833,10.7586
125.8121,944.6838,955.0737,955.0736,-10.3899
125.8161,973.1157,955.064,955.064,18.0517
125.8201,938.1539,955.0543,955.0543,-16.9004
125.8241,928.5795,955.0446,955.0446,-26.4651
125.8281,956.0799,955.035,955.035,1.0449
125.8321,988.2526,955.0253,955.0253,33.2273
125.8361,975.4596,955.0156,955.0156,20.444
125.8401,955.0242,955.0059,955.0059,0.0183
125.8441,1020.05,954.9963,954.9963,65.0537
125.8481,974.5889,954.9866,954.9866,19.6023
125.8521,962.1209,954.9769,954.9769,7.144
125.8561,978.2876,954.9672,954.9672,23.3204
125.8601,974.1915,954.9576,954.9576,19.2339
125.8641,968.859,954.9479,954.9479,13.9111
125.8681,950.1238,954.9382,954.9382,-4.8144
125.8721,960.2598,954.9286,954.9286,5.3312
125.8761,999.0669,954.9189,954.9189,44.148
125.8801,984.4835,954.9092,954.9092,29.5743
125.8841,949.7142,954.8995,954.8995,-5.1853
125.8881,968.7979,954.8899,954.8899,13.908
125.8921,1002.018,954.8802,954.8802,47.1378
125.8961,986.9205,954.8705,954.8705,32.05
125.9001,965.9935,954.8608,954.8609,11.1327
125.9041,951.1549,954.8512,954.8512,-3.6963
125.9081,954.7577,954.8415,954.8415,-0.0838
125.9121,1003.2,954.8318,954.8318,48.3682
125.9161,922.7756,954.8221,954.8222,-32.0465
125.9201,931.6213,954.8125,954.8125,-23.1912
125.9241,960.3089,954.8028,954.8028,5.5061
125.9281,1005.822,954.7932,954.7931,51.0288
125.9321,1013.549,954.7834,954.7835,58.7656
125.9361,994.7254,954.7738,954.7738,39.9516
125.9401,951.8837,954.7641,954.7641,-2.8804
125.9441,982.9498,954.7545,954.7545,28.1953
125.9481,954.0249,954.7448,954.7448,-0.7199
125.9521,954.6615,954.7351,954.7351,-0.0736
125.9561,969.3028,954.7255,954.7254,14.5773
125.9601,985.9552,954.7158,954.7158,31.2394
125.9641,984.3103,954.7061,954.7061,29.6042
125.9681,975.2372,954.6964,954.6964,20.5408
125.9721,992.4323,954.6868,954.6867,37.7455
125.9761,999.3064,954.6771,954.6771,44.6293
125.9801,981.1842,954.6674,954.6674,26.5168
125.9841,979.6051,954.6577,954.6577,24.9474
125.9881,995.3673,954.6481,954.6481,40.7192
125.9921,992.5321,954.6384,954.6384,37.8937
125.9961,963.8239,954.6287,954.6287,9.1952
126.0001,1003.411,954.619,954.619,48.792
126.0041,960.6345,954.6094,954.6094,6.0251
126.0081,968.5661,954.5997,954.5997,13.9664
126.0121,999.2041,954.59,954.59,44.6141
126.0161,1003.842,954.5803,954.5803,49.2617
126.0201,1017.646,954.5707,954.5707,63.0753
126.0241,980.046,954.561,954.561,25.485
126.0281,978.0924,954.5513,954.5513,23.5411
126.0321,986.3894,954.5417,954.5417,31.8477
126.0361,1012.813,954.532,954.532,58.281
126.0401,1029.168,954.5223,954.5223,74.6457
126.0441,993.8115,954.5126,954.5126,39.2989
126.0481,975.6366,954.503,954.503,21.1336
126.0521,971.3927,954.4933,954.4933,16.8994
126.0561,944.1145,954.4836,954.4836,-10.3691
126.0601,944.1391,954.4739,954.474,-10.3348
126.0641,948.8553,954.4643,954.4643,-5.609
126.0681,966.4508,954.4546,954.4546,11.9962
126.0721,1008.017,954.4449,954.4449,53.5721
126.0761,969.493,954.4352,954.4353,15.0578
126.0801,968.3038,954.4256,954.4256,13.8782
126.0841,944.4462,954.4159,954.4159,-9.9697
126.0881,976.8917,954.4063,954.4062,22.4854
126.0921,949.0796,954.3965,954.3966,-5.3169
126.0961,971.2528,954.3869,954.3869,16.8659
126.1001,994.7365,954.3772,954.3772,40.3593
126.1041,960.2688,954.3676,954.3676,5.9012
126.1081,995.3981,954.3579,954.3579,41.0402
126.1121,962.7509,954.3482,954.3482,8.4027
126.1161,928.9749,954.3386,954.3385,-25.3637
126.1201,957.7232,954.3289,954.3289,3.3943
126.1241,928.7352,954.3192,954.3192,-25.584
126.1281,1003.479,954.3095,954.3095,49.1695
126.1321,968.179,954.2999,954.2998,13.8791
126.1361,956.7133,954.2902,954.2902,2.4231
126.1401,965.7289,954.2805,954.2805,11.4484
126.1441,989.5378,954.2708,954.2708,35.267
126.1481,1010.618,954.2611,954.2612,56.3569
126.1521,1002.64,954.2514,954.2515,48.3886
126.1561,972.2474,954.2418,954.2418,18.0056
126.1601,979.7653,954.2321,954.2321,25.5332
126.1641,998.0712,954.2224,954.2225,43.8488
126.1681,970.4128,954.2127,954.2128,16.2001
126.1721,977.7053,954.2031,954.2031,23.5022
126.1761,975.4739,954.1934,954.1934,21.2805
126.1801,979.4313,954.1837,954.1838,25.2476
126.1841,946.8749,954.1741,954.1741,-7.2992
126.1881,922.8197,954.1644,954.1644,-31.3447
126.1921,948.1405,954.1547,954.1548,-6.0142
126.1961,964.057,954.145,954.1451,9.912
126.2001,949.6954,954.1354,954.1354,-4.44
126.2041,908.4034,954.1257,954.1257,-45.7223
126.2081,997.5528,954.116,954.1161,43.4368
126.2121,921.1024,954.1063,954.1064,-33.0039
126.2161,973.6456,954.0967,954.0967,19.5489
126.2201,970.7918,954.087,954.0871,16.7048
126.2241,958.8364,954.0773,954.0774,4.7591
126.2281,962.7651,954.0676,954.0677,8.6975
126.2321,961.3915,954.058,954.058,7.3335
126.2361,947.8769,954.0483,954.0484,-6.1714
126.2401,929.1959,954.0386,954.0387,-24.8427
126.2441,959.5818,954.0289,954.029,5.5529
126.2481,974.8958,954.0193,954.0193,20.8765
126.2521,926.3531,954.0096,954.0097,-27.6565
126.2561,929.1701,953.9999,954,-24.8298
126.2601,983.2908,954.0032,954.0033,29.2876
126.2641,981.0125,954.0066,954.0066,27.0059
126.2681,936.5585,954.0099,954.0099,-17.4514
126.2721,916.1993,954.0132,954.0133,-37.8139
126.2761,979.7207,954.0165,954.0166,25.7042
126.2801,982.4862,954.0198,954.0199,28.4664
126.2841,986.5098,954.0231,954.0232,32.4867
126.2881,933.8726,954.0264,954.0265,-20.1538
126.2921,982.7019,954.0298,954.0298,28.6721
126.2961,940.3963,954.0331,954.0331,-13.6368
126.3001,943.6566,954.0364,954.0365,-10.3798
126.3041,989.9242,954.0396,954.0398,35.8846
126.3081,901.0232,954.043,954.0431,-53.0198
126.3121,939.7565,954.0463,954.0464,-14.2898
126.3161,977.9021,954.0496,954.0497,23.8525
126.3201,979.0203,954.0529,954.053,24.9674
126.3241,972.6264,954.0562,954.0563,18.5702
126.3281,977.1146,954.0595,954.0596,23.0551
126.3321,948.8656,954.0629,954.063,-5.1973
126.3361,920.4895,954.0662,954.0663,-33.5767
126.3401,940.6493,954.0695,954.0696,-13.4202
126.3441,967.486,954.0728,954.0729,13.4132
126.3481,953.3177,954.0761,954.0762,-0.7584
126.3521,938.2414,954.0793,954.0795,-15.8379
126.3561,956.2356,954.0826,954.0828,2.153
126.3601,943.1589,954.086,954.0862,-10.9271
126.3641,934.8376,954.0893,954.0895,-19.2517
126.3681,884.4062,954.0926,954.0928,-69.6864
126.3721,950.7397,954.0959,954.0961,-3.3562
126.3761,904.9884,954.0992,954.0994,-49.1108
126.3801,959.3672,954.1025,954.1027,5.2647
126.3841,978.4097,954.1058,954.106,24.3039
126.3881,920.9634,954.1091,954.1094,-33.1457
126.3921,987.0565,954.1124,954.1127,32.9441
126.3961,1003.573,954.1157,954.116,49.4573
126.4001,965.5981,954.1189,954.1193,11.4792
126.4041,997.75,954.1223,954.1226,43.6277
126.4081,965.0287,954.1255,954.1259,10.9032
126.4121,958.3404,954.1287,954.1292,4.2117
126.4161,938.0638,954.132,954.1325,-16.0682
126.4201,959.8586,954.1353,954.1359,5.7233
126.4241,964.1485,954.1385,954.1392,10.01
126.4281,948.5649,954.1418,954.1425,-5.5769
126.4321,959.1314,954.145,954.1458,4.9864
126.4361,961.824,954.1482,954.1491,7.6758
126.4401,966.8353,954.1514,954.1524,12.6839
126.4441,990.589,954.1546,954.1557,36.4344
126.4481,983.5976,954.1578,954.1591,29.4398
126.4521,974.6321,954.1609,954.1624,20.4712
126.4561,992.3491,954.1642,954.1657,38.1849
126.4601,950.2517,954.1673,954.169,-3.9156
126.4641,984.5543,954.1704,954.1723,30.3839
126.4681,1029.31,954.1736,954.1756,75.1364
126.4721,1012.446,954.1768,954.1789,58.2692
126.4761,955.8998,954.1799,954.1823,1.7199
126.4801,945.368,954.183,954.1856,-8.815
126.4841,957.4953,954.1862,954.1889,3.3091
126.4881,899.9769,954.1893,954.1922,-54.2124
126.4921,922.018,954.1924,954.1955,-32.1744
126.4961,964.2423,954.1956,954.1988,10.0467
126.5001,1023.337,954.1989,954.2021,69.1381
126.5041,986.1998,954.2021,954.2054,31.9977
126.5081,951.3763,954.2054,954.2088,-2.8291
126.5121,973.9946,954.2087,954.2121,19.7859
126.5161,972.1446,954.2121,954.2154,17.9325
126.5201,966.801,954.2155,954.2187,12.5855
126.5241,975.5839,954.2189,954.222,21.365
126.5281,960.7661,954.2224,954.2253,6.5437
126.5321,948.9351,954.2258,954.2286,-5.2907
126.5361,974.7215,954.2292,954.232,20.4923
126.5401,985.8218,954.2328,954.2353,31.589
126.5441,955.2874,954.2363,954.2386,1.0511
126.5481,955.7525,954.2397,954.2419,1.5128
126.5521,942.7454,954.2432,954.2452,-11.4978
126.5561,921.8129,954.2467,954.2485,-32.4338
126.5601,991.4308,954.2502,954.2518,37.1806
126.5641,970.2489,954.2536,954.2552,15.9953
126.5681,917.1178,954.2571,954.2585,-37.1393
126.5721,930.8541,954.2606,954.2618,-23.4065
126.5761,969.1516,954.3688,954.2651,14.7828
126.5801,955.3232,954.3835,954.2684,0.9397
126.5841,970.9058,954.4001,954.2717,16.5057
126.5881,967.4552,954.4191,954.275,13.0361
126.5921,941.8453,954.441,954.2783,-12.5957
126.5961,982.554,954.4668,954.2817,28.0872
126.6001,959.6669,954.4974,954.285,5.1695
126.6041,987.4184,954.5344,954.2883,32.884
126.6081,980.766,954.58,954.2916,26.186
126.6121,968.3514,954.6376,954.2949,13.7138
126.6161,990.7288,954.7117,954.2982,36.0171
126.6201,1011.627,954.8099,954.3015,56.8171
126.6241,972.8025,954.9451,954.3049,17.8574
126.6281,918.4621,955.1378,954.3082,-36.6757
126.6321,949.9146,955.4271,954.3115,-5.5125
126.6361,1001.964,955.8907,954.3148,46.0733
126.6401,970.319,956.7189,954.3181,13.6001
126.6441,984.7838,958.7327,954.3214,26.0511
126.6481,987.4264,966.1296,954.3247,21.2968
126.6521,991.9215,987.2817,954.3281,4.6398
126.6561,928.618,1007.9,954.3314,-79.282
126.6601,985.5967,988.4548,954.3347,-2.8581
126.6641,941.0843,966.7296,954.338,-25.6453
126.6681,907.574,958.9016,954.3413,-51.3276
126.6721,980.2935,956.7944,954.3446,23.4991
126.6761,1016.756,955.9501,954.3479,60.8059
126.6801,964.9542,955.482,954.3512,9.4722
126.6841,953.4707,955.1939,954.3546,-1.7232
126.6881,929.1334,955.0048,954.3579,-25.8714
126.6921,977.8696,954.8747,954.3612,22.9949
126.6961,927.1921,954.7816,954.3645,-27.5895
126.7001,955.1443,954.7133,954.3678,0.431
126.7041,992.4193,954.662,954.3711,37.7573
126.7081,954.6387,954.6225,954.3744,0.0162
126.7121,969.7307,954.5919,954.3778,15.1388
126.7161,955.3332,954.5677,954.3811,0.7655
126.7201,930.114,954.5486,954.3844,-24.4346
126.7241,966.9005,954.5332,954.3877,12.3673
126.7281,968.2381,954.5208,954.391,13.7173
126.7321,980.6233,954.5109,954.3943,26.1124
126.7361,987.1126,954.5029,954.3976,32.6097
126.7401,988.4428,954.4964,954.401,33.9464
126.7441,934.2282,954.4912,954.4043,-20.263
126.7481,910.8483,954.4872,954.4076,-43.6389
126.7521,933.6162,954.484,954.4109,-20.8678
126.7561,933.7473,954.4816,954.4142,-20.7343
126.7601,1026.998,954.4799,954.4175,72.5181
126.7641,1019.339,954.4786,954.4208,64.8604
126.7681,936.451,954.4778,954.4241,-18.0268
126.7721,1018.85,954.4775,954.4275,64.3725
126.7761,987.3928,954.4775,954.4308,32.9153
126.7801,1014.104,954.4779,954.4341,59.6261
126.7841,1012.966,954.4785,954.4374,58.4875
126.7881,972.1786,954.4794,954.4407,17.6992
126.7921,987.8817,954.4804,954.444,33.4013
126.7961,1042.584,954.4817,954.4473,88.1023
126.8001,1026.772,954.4832,954.4507,72.2888
126.8041,1010.19,954.4847,954.454,55.7053
126.8081,1017.77,954.4864,954.4573,63.2836
126.8121,995.4205,954.4882,954.4606,40.9323
126.8161,985.9616,954.4902,954.4639,31.4714
126.8201,984.255,954.4922,954.4672,29.7628
126.8241,931.6729,954.4943,954.4705,-22.8214
126.8281,972.3451,954.4966,954.4739,17.8485
126.8321,1043.178,954.4988,954.4772,88.6792
126.8361,1008.335,954.5012,954.4805,53.8338
126.8401,968.6068,954.5036,954.4838,14.1032
126.8441,1005.5,954.5061,954.4871,50.9939
126.8481,1019.776,954.5086,954.4904,65.2674
126.8521,1004.161,954.5112,954.4937,49.6498
126.8561,1006.076,954.5139,954.497,51.5621
126.8601,1045.103,954.5165,954.5004,90.5865
126.8641,937.5245,954.5192,954.5037,-16.9947
126.8681,979.9152,954.5219,954.507,25.3933
126.8721,995.3099,954.5247,954.5103,40.7852
126.8761,950.7019,954.5274,954.5136,-3.8255
126.8801,975.1085,954.5302,954.5169,20.5783
126.8841,997.5926,954.5201,954.5202,43.0725
126.8881,1000.479,954.5234,954.5236,45.9556
126.8921,1024.057,954.5267,954.5269,69.5303
126.8961,1032.917,954.53,954.5302,78.387
126.9001,982.3549,954.5333,954.5335,27.8216
126.9041,949.6281,954.5366,954.5368,-4.9085
126.9081,956.4768,954.5399,954.5401,1.9369
126.9121,943.8052,954.5432,954.5434,-10.738
126.9161,925.5245,954.5464,954.5468,-29.0219
126.9201,939.2451,954.5497,954.5501,-15.3046
126.9241,983.0039,954.553,954.5534,28.4509
126.9281,995.396,954.5563,954.5567,40.8397
126.9321,1021.423,954.5595,954.56,66.8635
126.9361,973.3566,954.5628,954.5633,18.7938
126.9401,962.864,954.5661,954.5666,8.2979
126.9441,976.8901,954.5693,954.5699,22.3208
126.9481,972.1644,954.5725,954.5733,17.5919
126.9521,979.8239,954.5758,954.5766,25.2481
126.9561,950.4405,954.579,954.5799,-4.1385
126.9601,951.8036,954.5823,954.5832,-2.7787
126.9641,960.4131,954.5854,954.5865,5.8277
126.9681,960.8398,954.5887,954.5898,6.2511
126.9721,959.807,954.5919,954.5931,5.2151
126.9761,956.7141,954.5952,954.5965,2.1189
126.9801,960.406,954.5984,954.5998,5.8076
126.9841,952.0963,954.6016,954.6031,-2.5053
126.9881,941.3763,954.6049,954.6064,-13.2286
126.9921,957.2161,954.6081,954.6097,2.608
126.9961,967.2389,954.6114,954.613,12.6275
127.0001,960.5024,954.6147,954.6163,5.8877
127.0041,939.6745,954.6179,954.6197,-14.9434
127.0081,926.0196,954.6213,954.623,-28.6017
127.0121,958.9338,954.6246,954.6263,4.3092
127.0161,982.1937,954.6279,954.6296,27.5658
127.0201,974.7507,954.6313,954.6329,20.1194
